Employee_ID,Age,Gender,Country,Industry,Work_Mode,Work_Hours_Per_Week,Stress_Level,Sleep_Hours,Productivity_Score,Physical_Activity_Hours,Mental_Health_Support_Access,Burnout_Risk
EMP_0769,27,Female,Germany,Healthcare,Hybrid,50,10,4.756116780500305,57,3.614510847745417,Yes,High
EMP_0770,27,Male,Australia,Education,On-site,63,9,5.899356783842037,63,3.9693186238434865,No,High
EMP_0771,25,Non-binary,Japan,Finance,Hybrid,40,6,5.915373349657196,89,1.7410924753323498,Yes,Low
EMP_0772,51,Non-binary,Japan,Healthcare,On-site,51,4,8.675225638457778,66,3.7815161329246108,No,High
EMP_0773,32,Female,France,Retail,On-site,64,10,6.794612335899563,76,8.03943530776052,No,High
EMP_0774,51,Non-binary,France,Finance,On-site,58,10,8.496862350369597,81,7.999916725555348,Yes,High
EMP_0775,52,Female,France,Tech,Hybrid,57,4,6.318499025696856,75,9.357968408954529,No,Medium
EMP_0776,45,Male,Canada,Manufacturing,On-site,47,5,7.381175642812762,73,4.032294726807958,Yes,Low
EMP_0777,30,Non-binary,Canada,Manufacturing,On-site,43,7,7.568850773814647,74,7.087215037485843,No,Medium
EMP_0778,24,Male,Japan,Finance,Remote,47,7,7.835278500492459,57,5.072375552075571,No,High
EMP_0779,52,Non-binary,France,Manufacturing,On-site,57,10,6.442088590700995,74,8.04022789519131,Yes,High
EMP_0780,58,Male,Singapore,Healthcare,On-site,53,3,6.546574133458127,46,7.1254200913299695,No,Low
EMP_0781,57,Non-binary,Brazil,Finance,Remote,37,1,6.642243304880988,94,3.6790292528627564,Yes,Low
EMP_0782,45,Male,Australia,Education,Remote,37,7,5.017105131643835,57,3.366738342536925,No,Low
EMP_0783,52,Male,Australia,Healthcare,Hybrid,33,2,6.899317764078043,52,2.524424630279676,No,Low
EMP_0784,27,Non-binary,Canada,Healthcare,On-site,56,8,6.539578893908464,72,5.765157904886378,Yes,Medium
EMP_0785,23,Male,Japan,Healthcare,Hybrid,34,5,7.696087472893065,80,9.638428515938596,Yes,Low
EMP_0786,41,Male,Germany,Education,Hybrid,62,10,7.109561405271602,55,2.00066737617566,Yes,High
EMP_0787,49,Male,UK,Tech,Remote,63,10,8.603658164143825,100,0.9525245490432521,No,High
EMP_0788,32,Non-binary,UK,Retail,Hybrid,59,10,7.08410617025028,60,1.1940064207631362,Yes,High
EMP_0789,25,Non-binary,Canada,Manufacturing,On-site,37,1,6.3253531645356835,63,7.8309867625014995,Yes,Low
EMP_0790,36,Male,Germany,Finance,Remote,55,7,7.069236666598941,72,3.501048042845637,Yes,Medium
EMP_0791,27,Male,Canada,Tech,On-site,63,10,7.869000689052596,49,2.2436682769237972,Yes,High
EMP_0792,51,Non-binary,UK,Finance,On-site,36,1,4.872151110653144,69,3.5284411837350005,No,Low
EMP_0793,59,Non-binary,Germany,Manufacturing,Remote,57,10,6.141701777418891,49,6.453308128295218,No,High
EMP_0794,23,Male,France,Education,On-site,57,10,6.166987916937578,78,5.4678712482828375,No,High
EMP_0795,36,Male,Japan,Healthcare,Remote,43,3,7.493188243453001,44,7.43589406521226,No,Low
EMP_0796,32,Male,Australia,Healthcare,On-site,33,1,7.63274384763034,85,3.390741484817763,No,Low
EMP_0797,29,Female,Singapore,Education,Remote,47,10,7.1214732734018735,86,4.520285734646854,No,High
EMP_0798,47,Non-binary,India,Tech,Hybrid,54,10,4.025634257046493,59,1.019683689629235,Yes,High
EMP_0799,26,Female,Japan,Tech,On-site,36,9,5.017698180169855,43,0.7305864603278145,No,High
EMP_0800,27,Non-binary,France,Finance,Remote,57,6,6.713281814251455,40,4.622552428441004,Yes,Low
EMP_0801,47,Non-binary,UK,Education,On-site,34,6,6.3982366919698315,64,3.0159660744592354,Yes,Medium
EMP_0802,25,Non-binary,France,Tech,On-site,32,1,7.006444454603204,43,6.128005721361308,Yes,Low
EMP_0803,40,Non-binary,Canada,Education,On-site,60,7,6.436722205077429,62,0.43002165444571916,Yes,Low
EMP_0804,41,Non-binary,Germany,Manufacturing,Remote,49,3,8.837970959378845,99,1.2176637759956543,No,Low
EMP_0805,54,Non-binary,Australia,Healthcare,Hybrid,48,2,4.247270098184174,40,8.651908111063952,No,Low
EMP_0806,41,Non-binary,Brazil,Healthcare,Hybrid,40,2,7.363153157835777,42,5.663116215191045,No,Low
EMP_0807,33,Female,Canada,Healthcare,Hybrid,32,6,7.993612487396167,60,7.120545336912272,Yes,High
EMP_0808,22,Male,Japan,Education,Remote,52,10,7.841846150030079,78,8.419721187072957,No,High
EMP_0809,47,Male,Canada,Education,Hybrid,36,1,7.944727585601421,53,4.638343429500522,No,Low
EMP_0810,35,Female,Japan,Finance,Remote,52,9,8.117339090069121,92,7.610603839674761,No,High
EMP_0811,59,Female,Brazil,Healthcare,On-site,36,4,6.275224136071332,57,5.245855790735243,No,Low
EMP_0812,58,Female,USA,Finance,On-site,63,7,5.678219491627652,73,2.2274877027370388,No,High
EMP_0813,32,Female,Australia,Healthcare,Hybrid,48,10,4.558381992766393,69,3.376561688009395,No,High
EMP_0814,57,Non-binary,Singapore,Finance,Remote,38,5,6.564876599584366,57,4.903504410556608,Yes,Medium
EMP_0815,34,Male,Singapore,Finance,On-site,47,2,6.066960251254174,49,3.1688555217227075,Yes,Low
EMP_0816,24,Non-binary,India,Manufacturing,Remote,54,7,8.393930576388565,80,3.3552769134989835,No,Low
EMP_0817,54,Male,France,Finance,Remote,43,7,6.654930267818638,85,3.373928312487664,Yes,High
EMP_0818,27,Male,USA,Education,On-site,54,6,5.763513115326931,53,1.2283997885710418,Yes,Medium
EMP_0819,31,Female,Singapore,Finance,Remote,48,9,5.573757455246679,52,0.8464260721225136,No,High
EMP_0820,26,Non-binary,Canada,Healthcare,On-site,44,10,9.386584064540553,71,0.46496039691304336,Yes,High
EMP_0821,44,Female,France,Finance,On-site,45,6,6.973496422010107,98,1.1095626103433676,No,Low
EMP_0822,31,Non-binary,USA,Tech,On-site,56,10,6.062194644071268,78,3.43707092135618,Yes,High
EMP_0823,23,Male,Germany,Retail,Remote,39,8,7.148850169326426,71,5.938718057830571,No,Low
EMP_0824,34,Female,Germany,Healthcare,On-site,33,7,9.276266987398085,100,1.8814692720940895,Yes,Low
EMP_0825,23,Female,France,Tech,Remote,48,2,6.5323832292405335,41,8.88008846002638,Yes,Low
EMP_0826,41,Male,Japan,Healthcare,On-site,57,5,7.824412851337836,82,8.083824312394494,Yes,High
EMP_0827,22,Male,Japan,Education,On-site,50,5,8.423753244796389,55,5.205271128091637,Yes,Low
EMP_0828,58,Male,Canada,Retail,Hybrid,43,4,4.730291329780112,80,7.242098308133599,No,Medium
EMP_0829,30,Female,USA,Retail,Hybrid,62,10,6.233905097596553,53,3.6632852469875843,Yes,High
EMP_0830,38,Non-binary,USA,Education,Hybrid,39,8,8.273303953790636,66,0.367777927330899,No,Low
EMP_0831,30,Female,France,Retail,Remote,48,10,6.1608358730769925,42,9.0433284753254,No,High
EMP_0832,32,Non-binary,UK,Education,Remote,59,9,7.49755047912074,85,1.27793488257822,Yes,High
EMP_0833,36,Female,Germany,Tech,On-site,51,3,6.089822081050228,86,9.479373463796515,Yes,Low
EMP_0834,45,Female,USA,Manufacturing,On-site,32,7,6.4653377157856875,70,5.7188258826611005,No,Low
EMP_0835,59,Male,France,Healthcare,On-site,47,7,6.319163433271473,45,3.0556306102142994,Yes,High
EMP_0836,56,Non-binary,Brazil,Education,On-site,40,4,7.764004184434999,93,4.955246233118446,No,Low
EMP_0837,51,Female,India,Healthcare,Remote,31,2,7.241896137039512,81,5.016298089230942,Yes,Low
EMP_0838,52,Female,Brazil,Tech,On-site,41,3,7.118631334013224,96,0.23287079442581904,No,Low
EMP_0839,26,Male,Australia,Manufacturing,On-site,35,6,10.0,78,3.5545985188413862,Yes,Medium
EMP_0840,35,Male,Canada,Tech,Hybrid,58,6,9.087636888544079,89,7.398657995429174,Yes,Medium
EMP_0841,32,Non-binary,USA,Retail,On-site,59,5,4.622507655335463,51,5.10069188950708,No,Medium
EMP_0842,30,Female,Australia,Healthcare,On-site,31,8,6.467908392137742,92,2.442301170095842,No,Low
EMP_0843,55,Non-binary,Singapore,Manufacturing,On-site,38,7,9.91175640952839,85,3.35109860036944,No,Low
EMP_0844,33,Female,Australia,Retail,Remote,31,2,6.31049196317435,91,8.63054393115949,Yes,Low
EMP_0845,56,Non-binary,France,Manufacturing,Hybrid,58,10,9.505295183050173,84,5.255496701502295,Yes,High
EMP_0846,56,Male,USA,Retail,On-site,62,5,6.488407822158088,74,5.283521225512359,Yes,Low
EMP_0847,22,Female,India,Tech,On-site,39,4,6.719202915344124,81,9.6146745905101,Yes,High
EMP_0848,43,Non-binary,France,Education,Hybrid,63,10,8.036285630962976,100,3.2088139903664334,No,High
EMP_0849,50,Male,France,Healthcare,On-site,37,1,6.891751389990597,94,4.7954112510622835,No,Low
EMP_0850,29,Male,Canada,Finance,Remote,62,8,7.593549567489143,92,8.11713597720834,Yes,Low
EMP_0851,32,Non-binary,Canada,Finance,On-site,35,5,8.889938439169166,100,7.589122488870297,Yes,Medium
EMP_0852,58,Female,Germany,Tech,Remote,48,10,7.9105611207709225,92,2.6579942192867256,Yes,High
EMP_0853,35,Female,Germany,Healthcare,Remote,61,10,7.16983855857964,73,1.5109104760538583,No,High
EMP_0854,51,Male,Japan,Healthcare,On-site,56,6,9.008232210061111,60,7.007045761873682,No,Low
EMP_0855,56,Female,UK,Tech,Hybrid,30,3,8.05202497105012,75,2.5765617680719477,Yes,Low
EMP_0856,42,Female,USA,Healthcare,Remote,62,10,6.119748204283183,52,9.226758285242411,No,High
EMP_0857,58,Female,USA,Education,Hybrid,61,5,9.376090280132823,73,1.2924769398922609,Yes,Medium
EMP_0858,26,Male,Australia,Tech,On-site,34,5,7.770838710460214,100,3.183152001347765,Yes,Low
EMP_0859,40,Non-binary,USA,Education,Remote,46,9,6.743587877356166,59,0.5478724692491377,No,High
EMP_0860,35,Female,USA,Healthcare,On-site,37,7,4.575018898496863,69,7.033053068633781,No,Medium
EMP_0861,47,Male,UK,Tech,Hybrid,63,10,5.3469083439224,48,8.912626489153983,No,High
EMP_0862,25,Male,Singapore,Healthcare,On-site,38,5,9.040161892479924,89,6.3587452733100704,No,Low
EMP_0863,46,Non-binary,Germany,Tech,On-site,52,8,9.08759830236454,96,9.377530155114837,Yes,Low
EMP_0864,46,Female,Germany,Healthcare,Remote,64,6,7.102340882479888,80,1.2850397850120965,No,Medium
EMP_0865,39,Female,India,Education,On-site,36,2,4.875706988829417,75,0.8773392726269891,No,Low
EMP_0866,29,Non-binary,USA,Education,On-site,44,4,5.695629695619273,71,8.384127311673709,No,High
EMP_0867,35,Non-binary,UK,Healthcare,On-site,49,5,5.0514779775405065,49,8.555111753865077,No,Medium
EMP_0868,53,Male,Germany,Tech,Remote,54,10,5.007866488103487,42,8.31039527107128,Yes,High
EMP_0869,59,Male,UK,Finance,Hybrid,32,1,9.432162842724287,96,7.989649025337457,Yes,Low
EMP_0870,54,Non-binary,Brazil,Education,Hybrid,53,10,9.471901490097368,52,3.622283639386602,No,High
EMP_0871,44,Female,Singapore,Education,On-site,63,8,5.654983415721317,84,2.1746208359138777,No,Low
EMP_0872,36,Male,USA,Retail,Remote,51,6,6.98951802892288,42,9.2880401999779,Yes,Medium
EMP_0873,54,Male,India,Finance,On-site,40,1,5.458244608081837,55,3.0700018284833397,Yes,Low
EMP_0874,46,Female,Australia,Healthcare,Hybrid,37,2,6.981714344199896,74,3.984076821640322,No,Low
EMP_0875,38,Male,Germany,Tech,Remote,64,9,8.967164660042915,84,6.995589594516332,Yes,High
EMP_0876,54,Female,Brazil,Retail,Hybrid,37,5,8.294462860963618,90,2.933560799939876,Yes,Low
EMP_0877,23,Female,UK,Healthcare,Hybrid,56,10,7.970395318596744,45,8.191302215610012,Yes,High
EMP_0878,35,Female,Canada,Manufacturing,Remote,57,10,6.766984315284563,65,0.7003462363178126,Yes,High
EMP_0879,27,Non-binary,France,Education,Remote,63,10,8.514360539195637,72,7.911826673889345,No,High
EMP_0880,27,Non-binary,USA,Manufacturing,On-site,61,5,7.776002495899997,65,6.018513226178042,Yes,Medium
EMP_0881,24,Non-binary,USA,Education,On-site,44,9,7.484698697578864,56,5.729936441135929,Yes,High
EMP_0882,28,Female,Brazil,Education,Hybrid,46,9,6.861508794160257,74,4.583770391386607,No,High
EMP_0883,29,Female,UK,Manufacturing,Remote,62,6,7.382047527417599,67,2.770455962834224,No,High
EMP_0884,36,Non-binary,Japan,Manufacturing,Remote,45,2,7.345901893443192,46,4.640702854312366,No,Low
EMP_0885,50,Male,USA,Healthcare,On-site,58,4,6.350282025910888,70,4.500285120186874,Yes,Low
EMP_0886,54,Female,Japan,Retail,Hybrid,38,5,6.07010015952728,73,5.8375418878306995,No,Medium
EMP_0887,51,Male,Canada,Retail,Hybrid,62,10,5.8037116476035315,71,2.8157428585553026,Yes,High
EMP_0888,48,Male,Brazil,Manufacturing,On-site,58,10,5.880564265847688,68,0.7759558197614902,No,High
EMP_0889,57,Female,UK,Healthcare,Remote,42,5,6.774276549345938,73,1.4508944663913825,Yes,Medium
EMP_0890,50,Female,UK,Retail,On-site,50,4,6.576778121205302,46,6.9917743146157285,No,Medium
EMP_0891,59,Male,Singapore,Healthcare,On-site,50,3,6.255119504076932,65,0.22492329635540487,No,Low
EMP_0892,54,Male,France,Healthcare,On-site,34,1,6.166262230317802,87,8.564430446454299,Yes,Low
EMP_0893,58,Non-binary,Germany,Education,On-site,39,1,7.35025603133958,81,6.943973274799133,No,Low
EMP_0894,48,Non-binary,Germany,Retail,Remote,35,2,8.653128936609166,85,7.6808654130771625,No,Low
EMP_0895,54,Female,Australia,Retail,On-site,42,6,6.986901182711861,67,8.359844490934748,No,Low
EMP_0896,25,Non-binary,India,Education,Remote,30,6,6.908403039951077,90,1.2271044393018116,No,Medium
EMP_0897,43,Non-binary,Brazil,Manufacturing,On-site,49,4,5.8781359687439565,92,8.224510909700664,No,Low
EMP_0898,23,Non-binary,Canada,Education,Hybrid,37,9,6.732316225851151,80,5.046424376590563,Yes,High
EMP_0899,31,Non-binary,UK,Retail,Remote,39,8,8.428403608731243,85,8.855238387531971,Yes,Medium
EMP_0900,26,Male,France,Retail,Hybrid,38,9,8.244953324210767,95,8.865866010603435,No,High
EMP_0901,31,Female,Japan,Manufacturing,On-site,32,3,8.161568493129202,48,0.2417804375417021,No,Low
EMP_0902,54,Non-binary,Brazil,Education,On-site,40,7,8.123042595063811,49,3.828652154835389,Yes,Low
EMP_0903,59,Male,Australia,Tech,On-site,41,8,7.524079066677802,45,5.263987958652734,Yes,Low
EMP_0904,34,Male,Brazil,Tech,Remote,39,2,7.481448596179595,77,6.78360089782902,No,Low
EMP_0905,52,Male,Australia,Manufacturing,Hybrid,54,4,7.293700392021728,99,2.8618624668413393,Yes,Low
EMP_0906,57,Non-binary,UK,Education,Remote,54,4,6.499737663936983,81,2.5214226066465226,No,Low
EMP_0907,45,Non-binary,India,Education,Remote,40,5,7.100439278338611,55,3.812657190890473,No,Low
EMP_0908,36,Female,Australia,Healthcare,On-site,55,4,7.2587196204470406,65,5.0093869174989445,No,Medium
EMP_0909,50,Non-binary,UK,Retail,Hybrid,43,2,7.759802323979263,56,9.511462314054134,No,Low
EMP_0910,29,Non-binary,UK,Finance,On-site,30,7,7.120307784454192,50,7.621084666974375,Yes,Medium
EMP_0911,26,Male,India,Manufacturing,Remote,33,5,9.526193657166901,80,4.293211669377053,Yes,Medium
EMP_0912,50,Female,Germany,Finance,On-site,59,9,5.548225363530506,65,0.5436617844018377,Yes,High
EMP_0913,25,Non-binary,Brazil,Finance,Hybrid,41,9,7.9053708397248394,65,1.6852059214375936,No,High
EMP_0914,33,Non-binary,USA,Manufacturing,On-site,64,10,6.950507552033136,52,4.55924424319417,Yes,High
EMP_0915,23,Male,USA,Education,Hybrid,42,5,7.00257553855185,95,8.138259000987043,No,Low
EMP_0916,48,Male,Japan,Manufacturing,Hybrid,60,10,6.024909061227031,58,3.8069553567734395,No,High
EMP_0917,52,Non-binary,Japan,Finance,On-site,52,8,8.223211920698422,100,5.3849665074505975,Yes,Medium
EMP_0918,57,Female,USA,Retail,Remote,33,4,7.783409841185389,81,8.918048860851021,No,Low
EMP_0919,57,Female,Canada,Retail,On-site,45,5,8.00036487616443,70,9.13796259426629,No,Low
EMP_0920,47,Male,USA,Retail,Remote,36,1,7.203094485782757,83,2.157749964426894,No,Low
EMP_0921,48,Male,Japan,Education,Remote,51,7,6.61012622243173,73,0.4359492179259439,Yes,Medium
EMP_0922,26,Non-binary,France,Tech,On-site,58,10,6.9201261417466515,77,3.0541053097151494,No,High
EMP_0923,41,Male,Japan,Manufacturing,Remote,40,8,7.520158780066768,100,6.958023148257801,Yes,Low
EMP_0924,32,Non-binary,Canada,Retail,Remote,62,10,4.593308592496311,42,9.511122009762666,No,High
EMP_0925,31,Female,Brazil,Manufacturing,On-site,58,8,8.04751944109055,100,0.7703199998411392,Yes,High
EMP_0926,59,Female,USA,Retail,On-site,41,9,9.91143137761968,91,0.28483810549271515,No,High
EMP_0927,27,Non-binary,India,Education,On-site,36,2,7.576402056344172,100,8.841472129857218,Yes,Low
EMP_0928,29,Male,France,Tech,Remote,55,6,6.662888050950671,69,7.481452691031412,Yes,Low
EMP_0929,44,Female,UK,Tech,Hybrid,38,1,6.806517694384876,44,9.922485791555752,No,Low
EMP_0930,47,Male,Canada,Retail,Remote,63,10,7.849050821121002,77,3.9679288146565317,No,High
EMP_0931,33,Female,Japan,Education,Hybrid,42,6,6.690053604021858,93,4.1605090513676934,No,Medium
EMP_0932,47,Non-binary,India,Healthcare,On-site,54,4,8.042410325607012,52,1.7231183729744959,No,High
EMP_0933,34,Non-binary,Australia,Manufacturing,Hybrid,53,10,6.7910311394437075,67,1.1584715259733847,Yes,High
EMP_0934,39,Non-binary,Germany,Manufacturing,On-site,46,10,9.057020159949204,76,5.7871801059023795,No,High
EMP_0935,46,Female,USA,Finance,On-site,31,7,9.023915363226624,56,3.6428500129483252,Yes,Medium
EMP_0936,54,Male,Germany,Education,Hybrid,42,2,6.6037963984708705,64,0.8031644794524506,No,Low
EMP_0937,33,Male,Canada,Finance,On-site,60,6,6.90277139591344,63,8.869870695233198,Yes,Medium
EMP_0938,57,Male,Australia,Retail,Hybrid,58,10,6.973157365745992,94,1.9835646824933306,Yes,High
EMP_0939,25,Female,Australia,Finance,On-site,57,7,6.9892404090835125,84,7.485843470035328,Yes,Medium
EMP_0940,26,Female,Australia,Tech,Remote,56,4,5.863085145927188,74,2.8222859611811115,No,Low
EMP_0941,58,Female,UK,Manufacturing,Remote,44,8,5.695287178870777,47,8.129048307527992,No,High
EMP_0942,29,Female,Canada,Finance,On-site,60,6,8.499709085857546,71,1.1839684142765405,Yes,Low
EMP_0943,49,Female,Brazil,Tech,On-site,44,3,8.307744417045,67,7.560716102217615,Yes,Low
EMP_0944,52,Male,Germany,Education,Hybrid,62,9,8.287024857012726,63,0.9811887390051244,Yes,High
EMP_0945,30,Female,Brazil,Finance,Remote,49,4,6.916745959671605,50,4.469157878569433,Yes,High
EMP_0946,50,Female,India,Retail,Hybrid,41,7,9.270414123987635,73,7.340043505996046,Yes,Medium
EMP_0947,35,Male,Singapore,Retail,On-site,38,6,6.9730372279905195,89,1.7321838118690058,No,Low
EMP_0948,43,Female,France,Retail,On-site,52,4,8.03545140867969,89,2.8566498884672296,Yes,High
EMP_0949,32,Male,France,Manufacturing,Hybrid,37,6,5.33365358255802,69,8.647669920921977,No,Low
EMP_0950,44,Male,Brazil,Finance,On-site,61,10,6.7243176022025795,62,8.85119320907646,No,High
EMP_0951,22,Non-binary,Singapore,Education,Remote,43,10,6.8130147333114195,48,0.4493545245272623,No,High
EMP_0952,58,Non-binary,Singapore,Finance,Hybrid,56,10,6.921414954374062,68,1.6809058535297527,Yes,High
EMP_0953,42,Non-binary,USA,Manufacturing,Remote,54,10,5.409401238405177,41,1.17471940272859,Yes,High
EMP_0954,47,Non-binary,India,Tech,Remote,42,2,7.844657113389109,77,1.79693094651303,Yes,Low
EMP_0955,57,Female,Canada,Manufacturing,Remote,50,9,8.234332373564053,91,9.701877243062725,Yes,High
EMP_0956,44,Non-binary,Singapore,Retail,Hybrid,60,9,6.1073687330525015,47,5.516552487904565,No,High
EMP_0957,22,Male,Japan,Tech,On-site,34,4,5.623190180414405,86,4.681123904549268,No,Medium
EMP_0958,36,Female,France,Retail,Remote,42,1,6.077270050127293,63,9.84467373092616,No,Low
EMP_0959,42,Non-binary,Japan,Healthcare,Remote,57,10,7.5945984029682165,79,5.569561298607354,Yes,High
EMP_0960,30,Male,India,Manufacturing,Remote,54,8,6.2840759741099745,76,6.611179273455246,Yes,Medium
EMP_0961,30,Female,Singapore,Manufacturing,On-site,64,8,6.8391217004363485,83,3.327705460491802,Yes,Low
EMP_0962,31,Female,Germany,Education,On-site,36,1,5.711847106356766,41,3.821148645095186,Yes,Low
EMP_0963,47,Non-binary,France,Finance,Hybrid,61,10,9.375143686601756,63,5.944093838090731,Yes,High
EMP_0964,56,Female,USA,Tech,On-site,32,2,7.087838353795339,76,0.6978578400046476,Yes,Low
EMP_0965,46,Male,USA,Tech,Hybrid,51,4,8.379658395071957,59,2.5588288604477514,No,Low
EMP_0966,47,Female,Australia,Education,Hybrid,37,7,7.591803801086604,78,1.968117494603071,No,Medium
EMP_0967,32,Male,UK,Education,Hybrid,46,3,6.949743934041917,47,0.15893393140003598,Yes,Low
EMP_0968,59,Female,Singapore,Finance,Hybrid,56,8,6.887605210132866,46,5.369012705204219,No,Medium
EMP_0969,23,Non-binary,India,Retail,Hybrid,62,10,6.129707588034658,73,5.6105283952387905,No,High
EMP_0970,28,Male,France,Finance,Remote,46,9,6.459444218939529,76,3.839392230372589,No,High
EMP_0971,39,Female,UK,Manufacturing,On-site,41,1,5.790637202081795,86,2.6872746946479085,No,Low
EMP_0972,48,Female,India,Retail,Remote,56,4,5.659760833680466,40,6.520598759946248,Yes,Low
EMP_0973,55,Female,Brazil,Healthcare,Hybrid,37,3,9.503650501061621,100,1.3465916138445688,No,Low
EMP_0974,48,Male,Singapore,Finance,On-site,52,7,7.334694838098331,96,5.1861503163533405,Yes,Medium
EMP_0975,38,Male,Canada,Education,Remote,58,10,8.758860690044871,94,7.680739858106199,Yes,High
EMP_0976,45,Male,Canada,Retail,Remote,49,8,6.047125291556774,74,1.642979839524723,No,Low
EMP_0977,46,Non-binary,Singapore,Finance,Hybrid,45,8,5.498075689042307,64,7.532595385958187,Yes,High
EMP_0978,28,Non-binary,Australia,Tech,Remote,46,9,5.826666146849378,65,7.6079450915339795,No,High
EMP_0979,27,Male,Australia,Healthcare,Remote,45,6,6.493513737892365,43,0.599266482304549,Yes,Medium
EMP_0980,45,Female,Canada,Manufacturing,Remote,48,6,7.043799918191392,58,0.18784326087181835,Yes,Medium
EMP_0981,54,Non-binary,Germany,Tech,Remote,37,1,6.8188760597872085,72,9.739354059881949,No,Low
EMP_0982,50,Male,France,Tech,Remote,58,10,6.072170837816046,48,1.9338265949882494,No,High
EMP_0983,43,Female,Canada,Healthcare,Hybrid,55,9,7.105258011181316,89,8.221392091001029,Yes,High
EMP_0984,47,Non-binary,Germany,Manufacturing,Hybrid,60,10,7.210463349447936,87,5.6185065304529855,No,High
EMP_0985,49,Female,UK,Education,Remote,41,3,7.842731713061894,89,2.644721575369968,Yes,Low
EMP_0986,42,Female,Germany,Retail,Hybrid,46,6,8.764518763615046,100,1.2997043661881258,No,Low
EMP_0987,28,Female,UK,Manufacturing,Hybrid,44,2,6.563327452589292,93,4.966772735777275,Yes,Low
EMP_0988,38,Female,India,Finance,On-site,38,9,8.458576712361559,65,4.073548116294498,Yes,High
EMP_0989,41,Non-binary,Japan,Tech,Remote,41,5,7.0791251121135845,90,6.988860851170679,Yes,High
EMP_0990,41,Non-binary,India,Finance,Hybrid,61,10,5.167217215098662,83,9.041685495477267,Yes,High
EMP_0991,43,Non-binary,Canada,Education,Hybrid,54,4,9.139924972475004,100,8.052480869634383,Yes,Medium
EMP_0992,49,Male,UK,Finance,Remote,47,9,9.727043730279629,78,2.744520502048119,No,High
EMP_0993,28,Non-binary,Canada,Manufacturing,On-site,44,4,7.742915773661861,59,8.789332184523058,Yes,High
EMP_0994,22,Female,Singapore,Finance,Remote,61,10,7.107741957302958,93,8.333913141046041,No,High
EMP_0995,53,Non-binary,France,Education,On-site,35,9,6.674313927802604,65,9.291362337217683,No,High
EMP_0996,34,Female,USA,Education,Remote,64,5,6.44326243661871,55,4.586608210379877,Yes,Medium
EMP_0997,51,Male,Canada,Education,Remote,63,9,8.45284150377702,73,7.6857517240939845,Yes,High
EMP_0998,44,Female,France,Manufacturing,Remote,34,1,6.9792721143421925,86,5.916580655236704,No,Low
EMP_0999,40,Female,Germany,Education,Remote,47,8,9.008727756693723,100,3.105027525494833,Yes,Low
EMP_1000,53,Female,India,Tech,On-site,45,9,7.041834898394999,96,9.944310025427633,Yes,High
EMP_1001,51,Male,Germany,Education,On-site,37,2,6.505183967891911,55,0.3830746683966135,No,Low
EMP_1002,50,Non-binary,USA,Finance,Hybrid,54,5,6.2784394425859205,68,1.6227257255907468,No,Low
EMP_1003,50,Non-binary,UK,Retail,Remote,61,10,6.107540697646602,85,8.925423625318949,No,High
EMP_1004,51,Male,Singapore,Finance,On-site,55,7,7.616974991687256,49,0.6056284341263352,No,Low
EMP_1005,37,Female,France,Retail,On-site,51,5,5.446607974170386,60,8.868206673435218,No,Low
EMP_1006,40,Non-binary,Singapore,Finance,On-site,60,10,6.017995019996496,89,7.152214760582009,No,High
EMP_1007,39,Male,Japan,Manufacturing,Remote,39,2,8.589379151009284,89,0.3668400539454231,Yes,Low
EMP_1008,22,Non-binary,Canada,Finance,Hybrid,41,7,5.854540827010626,40,4.293200428541766,No,Low
EMP_1009,35,Male,UK,Manufacturing,On-site,57,5,8.03524590638802,74,7.544714750022371,No,Medium
EMP_1010,23,Female,Japan,Manufacturing,Remote,35,1,4.524385826199022,75,5.831002846307997,Yes,Low
EMP_1011,49,Non-binary,Brazil,Education,On-site,49,7,8.740104450610902,90,9.35871291964458,Yes,Low
EMP_1012,51,Male,Canada,Tech,On-site,34,6,5.475721793166945,87,8.676440329119998,Yes,Low
EMP_1013,59,Non-binary,Germany,Retail,Hybrid,52,3,5.94832750783029,91,3.3264763533414596,Yes,Low
EMP_1014,25,Non-binary,India,Education,On-site,38,9,7.81641109358359,51,0.8462719552009035,Yes,High
EMP_1015,22,Non-binary,France,Education,On-site,58,10,7.324489761049659,82,9.442570396456514,Yes,High
EMP_1016,29,Non-binary,USA,Manufacturing,Remote,45,4,8.073984923313768,56,5.172867677679266,No,High
EMP_1017,50,Male,USA,Manufacturing,Remote,51,5,5.46608484489091,73,0.7439762437194852,Yes,High
EMP_1018,24,Female,Germany,Retail,Hybrid,37,3,6.655833508799753,50,8.165756133592796,Yes,Low
EMP_1019,53,Male,Australia,Finance,Remote,49,2,6.259506148947476,61,8.685064706853911,Yes,Low
EMP_1020,31,Male,USA,Finance,Remote,43,9,5.667773442217092,50,6.3942464017657095,Yes,High
EMP_1021,31,Male,France,Education,Hybrid,63,7,7.715076950224439,84,4.475089656863399,No,Low
EMP_1022,40,Female,Germany,Healthcare,On-site,40,10,8.131661735928155,95,6.621730123235727,Yes,High
EMP_1023,55,Non-binary,UK,Healthcare,Hybrid,62,8,6.59576055395136,88,7.066836957051236,Yes,Medium
EMP_1024,54,Non-binary,USA,Finance,Remote,60,5,8.827253559155404,97,8.93029958085968,No,High
EMP_1025,44,Non-binary,Singapore,Healthcare,Hybrid,63,8,6.057159734945989,54,9.55861680374738,No,Medium
